p,cx,cy,cz
508,1.0498299999999998,-0.11145799999999999,0.5259739999999999,0.843166
509,1.06792,0.409051,0.37503400000000003,0.831882
510,0.736694,-0.0947879,-0.7546470000000001,0.6492479999999999
511,3.63365,-0.289668,0.00950002,0.9570799999999999
512,1.52471,-0.207999,0.36549699999999996,0.907275
513,1.1078,0.22801,-0.48332200000000003,0.8452290000000001
514,4.06146,-0.0979998,0.24492399999999998,0.964577
515,0.671938,0.805761,0.215876,0.551495
516,0.572095,0.501743,-0.5284399999999999,0.6848390000000001
517,0.741116,-0.342258,-0.627185,0.699642
518,1.1562700000000001,-0.5012260000000001,0.549769,0.668226
519,1.31398,0.626538,0.213115,0.749688
520,0.664038,-0.524402,-0.576049,0.627033
521,3.7679699999999996,-0.0964375,0.256442,0.9617370000000001
522,3.7355400000000003,-0.160688,-0.286559,0.944491
523,0.523573,-0.679017,0.198069,0.706897
524,0.274839,-0.495471,-0.648165,0.5782649999999999
525,0.365469,-0.45074,-0.782092,0.430309
526,1.11992,-0.148123,-0.555295,0.8183560000000001
527,1.16981,-0.455045,0.155949,0.876706
528,2.97381,0.204311,-0.293234,0.9339540000000001
529,0.808496,-0.173852,-0.48076,0.8594450000000001
530,0.70938,0.404624,0.647525,0.645749
531,0.638776,0.612516,-0.42847399999999997,0.664255
532,2.16381,0.404146,-0.011523899999999998,0.9146219999999999
533,3.90709,0.12829200000000002,0.265908,0.9554229999999999
534,3.96355,0.275077,-0.03485,0.9607899999999999
535,0.803586,0.165698,-0.518281,0.8390049999999999
536,3.27279,-0.34579699999999997,-0.10799700000000001,0.9320729999999999
537,2.93077,-0.07560019999999999,-0.38139,0.9213180000000001
538,0.716719,-0.09535160000000001,-0.750161,0.654345
539,1.06008,-0.25596399999999997,-0.401319,0.879446
540,0.883685,0.318102,-0.43088699999999996,0.8444799999999999
541,0.7745989999999999,0.134499,-0.5596979999999999,0.817709
542,1.04034,-0.709569,-0.10935399999999999,0.696098
543,0.974299,-0.5934619999999999,-0.048395999999999995,0.803405
544,2.17991,-0.12776600000000002,-0.37849099999999997,0.916745
545,0.679647,-0.18829100000000001,0.6983189999999999,0.690577
546,0.9956389999999999,0.382439,-0.358025,0.8517969999999999
547,2.55501,-0.218518,-0.304,0.927272
548,1.01748,-0.230613,0.433658,0.871067
549,2.05308,-0.23550500000000002,0.26158200000000004,0.936009
550,0.651303,0.247214,0.53442,0.808258
551,2.57154,-0.199216,-0.310419,0.929491
552,3.6934199999999997,0.155676,0.309837,0.937959
553,1.57944,-0.42268,-0.08496010000000001,0.9022879999999999
554,4.10147,0.0941066,0.24643600000000002,0.9645790000000001
555,3.22284,-0.31250300000000003,-0.0680017,0.9474799999999999
556,1.5440399999999999,0.393146,-0.348627,0.85082
557,1.69125,0.43841199999999997,0.0656311,0.896375
558,0.742056,-0.574747,-0.111411,0.810712
559,0.605635,-0.651733,0.173905,0.738242
560,1.39466,0.156533,-0.428399,0.889928
561,1.62542,0.226213,-0.321067,0.919643
562,1.7568099999999998,0.20564000000000002,-0.39858699999999997,0.8937790000000001
563,0.62453,0.397808,0.5869300000000001,0.705168
564,3.8107,0.306185,0.041099699999999996,0.951084
565,0.34565300000000004,-0.811156,0.392065,0.433949
566,0.610889,-0.522506,-0.418756,0.7427189999999999
567,3.7070300000000005,-0.145566,-0.282132,0.948268
568,3.7754199999999996,-0.31162199999999995,-0.07545039999999999,0.947206
569,1.9574799999999999,-0.130664,0.339377,0.931531
570,1.46935,-0.107579,0.582978,0.805335
571,3.4327099999999997,-0.323928,-0.0185389,0.9459
572,3.4031,-0.268358,-0.00750843,0.96329
573,0.9367040000000001,0.268284,0.516573,0.813128
574,3.3451400000000002,0.152563,0.241287,0.9583870000000001
575,3.2537,0.13433599999999998,0.281599,0.950082
576,0.354269,-0.5867359999999999,-0.704584,0.39912600000000004
577,1.01528,-0.0883977,0.535433,0.839939
578,3.3198199999999995,0.328745,-0.0219912,0.944163
579,0.9439190000000001,0.333673,-0.45321999999999996,0.826592
580,3.17502,0.16729000000000002,0.226239,0.959599
581,1.19297,-0.681649,-0.13526300000000002,0.719068
582,3.7855199999999996,-0.128925,-0.293702,0.9471629999999999
583,0.689662,-0.544729,0.18270999999999998,0.818466
584,0.5651510000000001,-0.556764,0.544553,0.6272760000000001
585,0.630807,-0.362867,-0.47098100000000004,0.804055
586,0.6457510000000001,-0.837332,0.123825,0.532487
587,1.20535,-0.730269,-0.07193669999999999,0.679361
588,0.739193,-0.585158,0.11080899999999999,0.803313
589,1.0761399999999999,-0.229884,0.409288,0.882971
590,1.8267799999999998,0.179344,-0.3467,0.9206709999999999
591,2.1621900000000003,0.47234899999999996,0.0651524,0.879
592,1.36869,-0.26671999999999996,-0.57022,0.776987
593,2.87797,0.327059,0.00395495,0.944996
594,3.50475,0.30999299999999996,-0.00088255,0.9507389999999999
595,1.04376,-0.245274,-0.448755,0.8593370000000001
596,0.709493,-0.6177739999999999,0.10749500000000001,0.7789739999999999
597,0.620433,0.192544,0.591312,0.7831199999999999
598,1.79382,-0.298592,0.38685,0.8724620000000001
599,2.37025,0.209864,-0.42587600000000003,0.8801059999999999
600,2.54419,-0.329571,0.000320211,0.9441309999999999
601,1.30372,-0.295077,0.480146,0.826069
602,1.90283,-0.181341,-0.323389,0.9287280000000001
603,4.05925,0.261397,-0.025664099999999995,0.9648899999999999
604,1.63719,-0.155613,0.389354,0.907848
605,1.28393,0.365696,0.469742,0.8034979999999999
606,1.1447100000000001,0.13233699999999998,0.732288,0.668013
607,0.325234,0.819174,0.014372399999999999,0.573364
608,1.3142399999999999,0.138969,0.395138,0.908049
609,0.359027,0.46850600000000003,-0.740934,0.48116400000000004
610,1.5463200000000001,0.41946300000000003,0.397981,0.8158810000000001
611,2.88023,-0.109365,-0.27274699999999996,0.95585
612,4.24355,-0.14701199999999998,-0.208244,0.966965
613,3.0988900000000004,-0.28580300000000003,-0.04309469999999999,0.957319
614,3.1097599999999996,-0.280415,-0.0422959,0.958946
615,0.627555,0.626765,-0.39142899999999997,0.673758
616,1.3464200000000002,-0.12901400000000002,-0.40975900000000004,0.9030239999999999
617,1.94103,0.209485,0.29010199999999997,0.933786
618,2.9939,0.17151,0.25874400000000003,0.9505979999999999
619,0.7327859999999999,0.305296,0.5645100000000001,0.766891
620,3.47301,0.104903,0.251868,0.962059
621,1.9645599999999999,-0.19381400000000001,0.312664,0.9298799999999999
622,1.2460200000000001,0.7075640000000001,0.143993,0.691823
623,1.80597,-0.199729,0.320396,0.925989
624,0.765768,0.639372,-0.193673,0.744106
625,3.67138,0.0619727,0.26815300000000003,0.9613809999999999
626,2.46447,-0.330648,-0.0021541,0.943752
627,0.7569279999999999,-0.19993699999999998,0.592825,0.780118
628,1.16178,-0.130777,-0.478048,0.8685430000000001
629,0.784199,0.705246,-0.274541,0.653648
630,1.87627,-0.307637,0.281656,0.908861
631,0.682281,0.46508999999999995,-0.390214,0.794622
632,0.34366599999999997,0.20438,0.7642180000000001,0.611719
633,4.0954,0.104925,-0.228971,0.9677620000000001
634,0.748546,-0.358502,-0.47029099999999996,0.806413
635,0.658582,0.35753,-0.48190900000000003,0.79996
636,1.0865200000000002,0.493295,-0.0685582,0.8671559999999999
637,1.08558,0.5989909999999999,-0.0845692,0.796277
638,2.64082,-0.08697200000000001,0.386164,0.9183209999999999
639,3.4842699999999995,0.16159300000000001,0.317688,0.9343239999999999
640,2.64161,0.34137199999999995,0.0707883,0.9372590000000001
641,3.8338099999999997,-0.14547000000000002,-0.24638200000000002,0.9581930000000001
642,1.46348,-0.0874329,-0.42375,0.9015489999999999
643,0.71599,0.113658,0.56893,0.8144939999999999
644,2.74741,-0.19400699999999999,0.306571,0.931867
645,3.27358,0.282097,0.0383353,0.95862
646,0.627919,0.474517,0.554662,0.683509
647,0.641794,0.318391,0.7055680000000001,0.633088
648,0.589626,0.32597600000000004,-0.5087119999999999,0.7968390000000001
649,1.49704,-0.3108,0.45331899999999997,0.835407
650,0.486279,-0.0822816,0.815749,0.572523
651,2.2017700000000002,0.416483,-0.0838001,0.905273
652,3.99571,-0.131492,-0.20820300000000003,0.9692069999999999
653,0.592866,-0.326938,0.620521,0.712787
654,1.33204,0.22074899999999997,0.354694,0.9085489999999999
655,2.5842099999999997,-0.132443,0.324358,0.936617
656,1.03423,0.35463,0.401028,0.8446379999999999
657,0.923256,0.643018,0.130134,0.754713
658,0.685455,-0.155827,-0.610222,0.776754
659,2.04867,0.09665510000000001,0.361566,0.927323
660,3.05803,0.16042599999999999,0.373188,0.9137799999999999
661,2.90009,-0.14136500000000002,-0.404179,0.90369
662,0.990714,-0.490097,0.028953800000000002,0.871187
663,0.37953200000000004,0.7435109999999999,0.248498,0.620839
664,1.49163,-0.263911,0.42848100000000006,0.86415
665,1.1989299999999998,0.45520900000000003,-0.008607799999999999,0.890343
666,2.66738,0.402172,-0.0348952,0.914899
667,1.115,-0.460495,0.0415585,0.886689
668,0.771462,-0.172122,-0.5359229999999999,0.826536
669,4.197369999999999,-0.120249,-0.19917200000000002,0.9725590000000001
670,0.9026370000000001,0.702325,0.034322399999999996,0.711029
671,0.5755,-0.41623000000000004,-0.579433,0.700721
672,0.26514299999999996,-0.926802,-0.265638,0.265471
673,1.2584899999999999,0.19028499999999998,0.620225,0.760995
674,0.700693,-0.492141,0.5468029999999999,0.677351
675,2.2433099999999997,-0.132931,-0.301091,0.944285
676,3.96003,-0.281359,0.041795099999999995,0.958692
677,0.432119,-0.133866,-0.743401,0.655313
678,1.22138,-0.50015,-0.0727304,0.8628790000000001
679,4.067080000000001,0.253632,0.027274,0.966916
680,3.6405800000000004,0.278756,0.23500700000000002,0.931164
681,0.9723709999999999,-0.25053400000000003,-0.54137,0.8025899999999999
682,0.6575949999999999,0.454784,0.4246,0.782871
683,0.868331,-0.39006799999999997,-0.347767,0.8525870000000001
684,3.11139,-0.11586199999999999,0.261073,0.958341
685,1.15631,-0.198519,0.530913,0.823845
686,0.387844,-0.674828,-0.57371,0.464182
687,1.80141,-0.25531,0.381683,0.888332
688,0.6617310000000001,-0.248777,0.519992,0.817141
689,0.929803,-0.22199499999999997,-0.494225,0.840512
690,0.651812,0.46306899999999995,-0.43868999999999997,0.770141
691,0.45716,0.205754,0.6614180000000001,0.7212430000000001
692,1.51136,0.126116,0.41298999999999997,0.901961
693,0.790547,-0.724882,0.016744799999999997,0.688669
694,1.37835,-0.232948,0.448424,0.8629319999999999
695,2.70225,-0.134706,0.263797,0.955126
696,0.7578779999999999,-0.596421,-0.10523099999999999,0.795744
697,0.836066,0.203343,0.44047200000000003,0.8744350000000001
698,0.611182,0.41923,-0.5669890000000001,0.709063
699,2.46103,-0.36340900000000004,-0.101566,0.926077
700,0.728477,0.644944,0.116078,0.755363
701,0.668048,0.625613,-0.13283,0.768742
702,0.706821,0.652095,-0.21086,0.728224
703,0.501236,0.7519859999999999,0.281138,0.596221
704,3.31986,0.11427999999999999,-0.261522,0.958408
705,1.38765,-0.10951500000000002,0.480254,0.870266
706,0.9218729999999999,-0.49267,-0.431371,0.755775
707,1.9141599999999999,-0.407746,0.0271782,0.912691
708,1.06985,0.537738,-0.00668072,0.8430850000000001
709,1.21695,0.436112,-0.109241,0.8932370000000001
710,0.630534,0.504467,-0.492762,0.709012
711,1.29315,-0.631764,-0.12019,0.765786
712,0.818326,-0.196627,-0.5077659999999999,0.838756
713,2.88539,-0.275321,0.256382,0.926535
714,0.709328,0.718019,0.221746,0.659756
715,2.89798,-0.337888,0.030458,0.940693
716,4.08702,-0.09925880000000001,0.22339,0.9696620000000001
717,0.772369,0.544825,-0.00215058,0.8385469999999999
718,3.2305900000000003,0.30475599999999997,0.058552099999999996,0.9506290000000001
719,3.9639,0.26359499999999997,0.0197956,0.9644299999999999
720,0.693013,0.49099899999999996,-0.5778409999999999,0.651936
721,1.2439200000000001,0.140587,-0.46551000000000003,0.8738049999999999
722,1.02714,0.24163800000000002,0.65749,0.713665
723,0.461233,-0.622791,0.528459,0.576943
724,3.85635,-0.305412,0.0167741,0.952073
725,0.383676,0.197123,-0.783556,0.589222
726,0.48553199999999996,-0.720705,0.028485700000000003,0.692657
727,1.38963,-0.340971,0.298246,0.891509
728,0.713421,-0.130572,-0.543035,0.8294959999999999
729,0.778886,-0.255019,0.49631800000000004,0.829839
730,0.8809170000000001,-0.16028599999999998,0.587643,0.793085
731,0.874101,-0.23840300000000003,0.656895,0.715299
732,1.67097,-0.37401599999999996,0.09890750000000001,0.922133
733,0.48172200000000004,-0.39873600000000003,-0.630469,0.665972
734,4.11321,-0.248896,0.0262551,0.968174
735,2.75762,0.300504,0.307421,0.9028780000000001
736,0.6782560000000001,-0.6066010000000001,0.429795,0.668814
737,3.6244,-0.285627,0.019776,0.9581370000000001
738,3.24114,-0.266768,0.0236897,0.96347
739,0.9159450000000001,-0.1812,-0.663762,0.7256630000000001
740,3.17418,0.215508,0.334629,0.917377
741,0.488271,-0.848949,0.00191518,0.528472
742,0.772636,-0.179725,-0.524732,0.8320790000000001
743,1.99475,-0.201352,-0.271519,0.941135
744,0.948866,0.468315,0.0942057,0.878525
745,0.422742,0.711905,0.192448,0.675392
746,2.62037,0.412475,0.051263800000000005,0.909525
747,0.71519,-0.51189,-0.455121,0.728584
748,0.531854,0.698125,0.092783,0.709938
749,4.08374,0.140378,0.214614,0.966558
750,3.57246,0.35012,0.00219233,0.936702
751,3.53005,0.263419,0.0269084,0.964306
752,1.10433,-0.181123,-0.6857800000000001,0.704911
753,1.98803,-0.20969899999999997,-0.345614,0.914646
754,2.0927599999999997,0.520501,0.12955999999999998,0.843975
755,3.52466,-0.12596300000000002,0.347092,0.929334
756,1.60589,-0.49475,-0.150344,0.855932
757,3.99294,0.15541300000000002,0.215498,0.964058
758,3.10445,0.11216300000000001,-0.304923,0.945749
759,3.73835,-0.323789,0.05259199999999999,0.944667
760,3.6770400000000003,-0.106053,0.250502,0.96229
761,0.7003560000000001,-0.489134,-0.422962,0.762792
762,1.85617,-0.406953,0.0878447,0.909216
763,1.7785900000000001,-0.39150799999999997,0.017981,0.919999
764,0.707691,0.495338,0.429544,0.755071
765,2.04331,-0.147715,0.48465,0.862145
766,3.4795800000000003,0.27415,-0.0220173,0.961435
767,0.701562,0.583291,0.42255600000000004,0.693699
768,3.05694,-0.326962,0.026097700000000005,0.944677
769,3.6789400000000003,-0.26197600000000004,-0.00210295,0.9650719999999999
770,4.17329,0.140584,0.19155999999999998,0.97136
771,1.23231,0.429725,0.107101,0.8965850000000001
772,3.4283,-0.329335,-0.00350425,0.944207
773,4.10109,-0.246321,-0.028077099999999997,0.968781
774,1.18028,-0.440683,0.10470399999999999,0.8915360000000001
775,2.57576,-0.364081,0.100477,0.925932
776,3.28038,0.162244,0.321581,0.9328780000000001
777,3.1292,0.188351,0.309899,0.931926
778,0.250765,-0.23266199999999998,-0.8649610000000001,0.444646
779,3.54019,-0.115292,0.261921,0.9581780000000001
780,3.8172099999999998,0.293931,-0.013912700000000002,0.955725
781,0.6847979999999999,-0.388316,0.41181999999999996,0.8243879999999999
782,3.95298,0.132419,-0.24831399999999998,0.959586
783,3.58225,-0.35644699999999996,-0.019635,0.934109
784,1.11579,-0.261519,-0.39962,0.8785850000000001
785,1.0668799999999998,-0.545045,0.0709515,0.835399
786,0.962591,0.41559700000000005,-0.482868,0.77079
787,0.835981,-0.37041799999999997,-0.577324,0.7276590000000001
788,4.0022400000000005,-0.264479,-0.0402311,0.9635520000000001
789,0.8510989999999999,0.062438,0.5459649999999999,0.835478
790,0.481835,0.151587,0.729708,0.666744
791,0.620135,-0.309769,0.509216,0.802959
792,3.26281,0.197696,0.364714,0.90989
793,2.6986,-0.155974,-0.34094800000000003,0.927053
794,2.5407900000000003,0.281075,-0.245883,0.927652
795,2.77482,-0.185877,-0.30144499999999996,0.93519
796,0.861611,0.623054,0.204061,0.755091
797,3.18004,0.102575,0.267876,0.9579780000000001
798,1.8537299999999999,-0.408922,-0.0612231,0.9105129999999999
799,1.20751,0.236186,-0.459002,0.8564649999999999
800,0.574013,-0.321654,-0.668227,0.670828
801,0.911308,0.677215,-0.0277536,0.7352609999999999
802,1.1429200000000002,-0.491271,0.0491085,0.8696209999999999
803,0.761351,0.192601,0.526721,0.827931
804,2.39778,-0.344912,-0.038742,0.9378350000000001
805,4.17915,-0.130187,-0.19931600000000002,0.971249
806,3.50198,-0.202992,-0.308681,0.9292530000000001
807,3.34511,0.27418400000000004,-0.0302038,0.961203
808,4.05202,0.102716,0.256374,0.9611049999999999
809,0.800225,0.376418,-0.7127680000000001,0.591838
810,1.39831,-0.40573200000000004,0.06988380000000001,0.911316
811,0.45619799999999994,-0.137925,0.773885,0.618125
812,0.9190200000000001,-0.52345,0.214772,0.824544
813,4.0868199999999995,0.253612,-0.024190599999999996,0.9670030000000001
814,3.02752,0.193037,0.238443,0.951778
815,3.63109,0.157579,0.22108899999999998,0.9624389999999999
816,1.7619900000000002,-0.24187899999999998,-0.290041,0.9259430000000001
817,0.692584,0.666218,-0.13403199999999998,0.733614
818,0.811588,-0.416758,-0.547719,0.725477
819,0.810052,0.30320199999999997,0.504973,0.808128
820,0.719819,-0.303935,-0.7811739999999999,0.5453359999999999
821,1.47889,-0.12111199999999998,-0.453956,0.882755
822,0.842327,0.20691199999999998,-0.49516499999999997,0.8438
823,0.707911,0.7834220000000001,0.169631,0.597893
824,2.7135700000000003,-0.416655,0.00194586,0.909063
825,3.4003900000000002,-0.0887962,0.31119,0.94619
826,2.39797,0.16598800000000002,0.394391,0.903827
827,3.4111300000000004,-0.265315,0.270575,0.925417
828,1.2466700000000002,0.5349729999999999,0.08906389999999999,0.8401620000000001
829,0.544818,-0.225109,-0.5719529999999999,0.788794
830,0.55096,0.42624399999999996,-0.47787299999999994,0.768084
831,2.14485,-0.321765,0.0427229,0.9458549999999999
832,1.53911,0.21868800000000002,0.344317,0.9130280000000001
833,2.33427,0.48865600000000003,-0.0517,0.870943
834,0.51213,0.364726,-0.5486850000000001,0.7522760000000001
835,2.8523400000000003,0.115979,0.267571,0.956533
836,0.626591,-0.521714,0.609065,0.5973729999999999
837,2.81671,-0.282408,-0.297603,0.911964
838,2.64636,-0.205569,0.21738600000000002,0.9541930000000001
839,3.08548,0.210378,0.320806,0.923485
840,1.9110599999999998,0.24035399999999998,-0.47698900000000005,0.845406
841,0.333275,-0.271308,0.78084,0.562743
842,1.22938,0.19909200000000002,0.41672600000000004,0.886962
843,2.66531,-0.102798,0.351085,0.9306840000000001
844,1.92413,0.449481,-0.06707339999999999,0.890768
845,1.4243299999999999,0.311531,0.296272,0.902868
846,1.8771400000000003,-0.0885189,-0.594018,0.799567
847,0.737024,-0.531201,0.21188600000000002,0.8203229999999999
848,0.796653,0.318632,-0.438201,0.840508
849,2.30675,-0.189487,-0.407488,0.893335
850,2.8298099999999997,0.187493,0.24084299999999997,0.952282
851,0.602295,0.713448,0.126167,0.6892560000000001
852,2.55083,-0.400099,0.017621,0.9163030000000001
853,0.663872,0.14605,-0.54779,0.8237690000000001
854,1.17708,0.347871,0.52745,0.7751020000000001
855,1.71479,0.157144,0.345629,0.925119
856,3.9563699999999997,0.276936,-0.0329039,0.960325
857,1.77787,0.453776,-0.342586,0.8226319999999999
858,0.473034,0.7041390000000001,0.5249729999999999,0.478113
859,1.68786,0.270071,0.42718199999999995,0.8628889999999999
860,1.1604299999999999,-0.291633,-0.48411899999999997,0.8249719999999999
861,0.8639459999999999,0.441338,-0.610344,0.6578
862,0.347222,0.741438,-0.22080500000000003,0.633652
863,1.00263,0.135855,0.533008,0.835132
864,0.858663,0.5408430000000001,0.23101999999999998,0.808776
865,1.32434,0.407561,-0.00892894,0.913134
866,1.08936,-0.35901900000000003,-0.48661499999999996,0.7964359999999999
867,1.59994,0.180112,-0.367767,0.912308
868,0.98124,-0.516957,-0.11538,0.8482
869,2.55018,0.35785500000000003,-0.10069199999999999,0.928333
870,3.1444400000000003,0.101884,0.292525,0.950815
871,0.686004,-0.132224,-0.7118800000000001,0.689742
872,3.82479,-0.299077,0.0144319,0.9541200000000001
873,4.06123,0.254116,-0.0295932,0.9667209999999999
874,0.629738,0.31164400000000003,-0.504746,0.805052
875,1.70318,-0.47919300000000004,-0.00257122,0.877706
876,1.5215100000000001,-0.0864032,-0.45327700000000004,0.887172
877,0.27604,-0.8464659999999999,-0.223759,0.483142
878,4.01663,0.115792,-0.25050500000000003,0.961166
879,0.632961,-0.682335,0.0268264,0.7305470000000001
880,1.7872,0.192521,-0.400997,0.8956209999999999
881,1.45694,0.0870523,-0.456296,0.88556
882,0.943564,-0.176299,-0.442251,0.879393
883,1.4869700000000001,-0.528564,-0.157916,0.834076
884,1.05114,0.187166,-0.547813,0.815395
885,0.826105,0.138078,-0.534538,0.8337889999999999
886,0.726073,0.554524,-0.12316700000000001,0.823003
887,0.700637,-0.493751,0.576587,0.650967
888,2.26419,-0.403097,-0.0955916,0.910151
889,3.4318699999999995,-0.117148,0.23364899999999997,0.9652379999999999
890,2.5769900000000003,-0.302552,0.263392,0.916017
891,3.18473,-0.405779,-0.053773400000000006,0.9123879999999999
892,1.6551,0.42858599999999997,0.07566239999999999,0.900327
893,0.600927,-0.219255,0.704847,0.674625
894,3.9835199999999995,-0.172074,0.216219,0.9610620000000001
895,0.9838629999999999,-0.6273029999999999,-0.14086600000000002,0.76593
896,1.38809,0.517067,0.043752099999999995,0.854826
897,0.930235,0.669082,-0.0951924,0.737067
898,0.593446,0.775429,-0.12479200000000001,0.618981
899,0.843002,-0.137902,0.682232,0.718013
900,0.6529699999999999,-0.15700899999999998,-0.583125,0.7970649999999999
901,1.68576,-0.102021,-0.4734,0.874919
902,2.87423,0.330949,0.06906110000000001,0.941118
903,1.79312,0.221417,0.29239,0.930313
904,2.63236,-0.32516799999999996,0.33114,0.885783
905,1.29311,0.33538,0.31354499999999996,0.888375
906,0.858194,0.6484840000000001,0.179334,0.7398020000000001
907,1.19545,0.464315,-0.0622518,0.8834799999999999
908,3.46061,0.37900100000000003,0.0905835,0.920952
909,0.649203,-0.51122,0.54965,0.6607109999999999
910,2.21457,0.528664,-0.140472,0.8371270000000001
911,1.10148,0.572883,-0.00183122,0.819635
912,3.34524,0.170847,0.248021,0.95357
913,1.11622,-0.22337600000000002,0.6406609999999999,0.734614
914,2.38809,-0.403388,0.0454464,0.9139
915,2.77632,0.161777,0.280273,0.94619
916,1.63276,-0.37482600000000005,0.0360173,0.9263950000000001
917,0.50598,0.233841,-0.665606,0.7087220000000001
918,2.77956,-0.13525399999999999,0.263912,0.955017
919,4.14503,-0.269854,-0.022407299999999998,0.9626399999999999
920,4.15094,0.102475,-0.22383499999999998,0.969225
921,4.02647,0.271767,0.028911900000000004,0.961929
922,3.46026,-0.117198,-0.233094,0.965366
923,4.10473,-0.12955,-0.21714499999999998,0.967505
924,0.581062,0.611007,-0.49682299999999996,0.616309
925,2.97136,0.195991,-0.24607600000000002,0.9492280000000001
926,0.274859,-0.244009,-0.865024,0.43839799999999995
927,0.8767879999999999,-0.169071,-0.472811,0.864792
928,0.5484479999999999,0.40228200000000003,-0.640153,0.654503
929,3.9063199999999996,-0.28780700000000004,-0.048118,0.9564790000000001
930,0.838518,0.5972390000000001,0.0337335,0.801354
931,0.7752100000000001,-0.28757,0.5879409999999999,0.756061
932,0.806796,0.677667,0.10994100000000001,0.727104
933,1.10615,0.29003,0.429886,0.855033
934,0.268706,-0.9045139999999999,0.261655,0.33673400000000003
935,2.57652,0.229591,-0.278783,0.932506
936,0.7237520000000001,0.5614819999999999,-0.16408,0.811059
937,1.13161,0.48894799999999994,-0.06996720000000001,0.869502
938,3.85146,-0.303979,-0.00408647,0.9526700000000001
939,0.8331139999999999,-0.507099,-0.443921,0.738772
940,0.800642,-0.140215,0.48227200000000003,0.864728
941,0.622595,-0.62807,0.06920939999999999,0.7750729999999999
942,0.787786,-0.5141020000000001,-0.086461,0.85336
943,2.5602400000000003,-0.0869165,0.354147,0.931142
944,0.614753,-0.177793,-0.690815,0.7008310000000001
945,3.6456699999999995,0.14571099999999998,0.24843200000000001,0.957627
946,1.4069999999999998,0.437537,0.06978580000000001,0.896488
947,0.940408,-0.515498,-0.0946588,0.8516469999999999
948,2.11879,0.420783,-0.0846958,0.903199
949,0.9496389999999999,0.576876,-0.017552500000000002,0.816643
950,0.725748,0.275805,-0.47112299999999996,0.8378389999999999
951,2.98463,0.329777,0.00580351,0.944041
952,0.573964,-0.476505,-0.55975,0.677955
953,1.15056,0.5606899999999999,-0.11521300000000001,0.8199709999999999
954,0.706813,0.722301,0.0343481,0.6907260000000001
955,1.4980799999999999,0.407209,-0.121477,0.90522
956,0.403258,-0.154166,0.6799109999999999,0.716906
957,1.0622200000000002,-0.6811149999999999,0.273979,0.678983
958,2.63665,-0.145428,0.321702,0.9356059999999999
959,2.8363099999999997,-0.284624,-0.022162400000000002,0.958383
960,1.2025700000000001,-0.273357,0.49689799999999995,0.8236319999999999
961,0.6831699999999999,0.221154,-0.49182600000000004,0.842139
962,1.37166,0.660172,0.16389600000000001,0.733015
963,2.82788,-0.187578,0.269366,0.944593
964,2.03747,0.19581300000000001,-0.282927,0.938941
965,1.73951,0.413576,0.018468400000000003,0.9102819999999999
966,1.4048,0.470102,0.0732114,0.8795700000000001
967,1.0447,-0.29136799999999996,0.43784300000000004,0.8505280000000001
968,1.0787,0.24175500000000003,-0.493001,0.835766
969,0.568358,-0.392705,0.686966,0.611441
970,3.1981599999999997,-0.318117,-0.0806653,0.9446129999999999
971,2.62628,0.327216,-0.0908788,0.9405690000000001
972,0.9663700000000001,-0.307379,0.472867,0.825782
973,0.552029,0.6995020000000001,0.211497,0.682617
974,3.92909,0.103056,0.240063,0.9652719999999999
975,0.5661390000000001,0.177074,-0.689991,0.701824
976,0.488597,0.791118,-0.27455799999999997,0.5465800000000001
977,2.3092799999999998,-0.31096,-0.393805,0.8649979999999999
978,4.04836,-0.14683800000000002,0.219442,0.964512
979,1.01075,0.746581,-0.0695335,0.661651
980,0.9334819999999999,0.53003,0.210689,0.8213879999999999
981,3.66804,0.152281,0.265007,0.9521459999999999
982,1.15418,-0.584659,-0.20158,0.785837
983,4.01675,0.0918921,0.27031,0.9583780000000001
984,0.689693,0.653551,-0.175303,0.736302
985,1.10425,0.20505900000000002,-0.453133,0.8675379999999999
986,0.65613,-0.39019000000000004,-0.47922600000000004,0.7861899999999999
987,2.92104,0.207858,0.319229,0.924602
988,1.26146,0.428037,-0.109036,0.8971600000000001
989,0.43999099999999997,0.6996829999999999,0.281175,0.656798
990,0.607928,0.258085,0.755321,0.6023970000000001
991,2.80037,-0.374675,-0.045017,0.926063
992,1.33754,0.303185,0.308622,0.9015719999999999
993,4.00588,-0.263786,0.0229759,0.964307
994,1.30249,0.417261,-0.066205,0.906372
995,0.9953420000000001,-0.345571,-0.398364,0.8496389999999999
996,0.8557969999999999,0.124508,0.482716,0.8668809999999999
997,1.2705600000000001,0.6084229999999999,-0.0973197,0.787623
998,3.89755,-0.297016,-0.0126272,0.9547889999999999
999,0.840741,0.598683,0.17490899999999998,0.781655
